<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.02	20:37:00	4110.89	4111.17	4110.18	4110.82	386	0	0
2026.07.02	20:38:00	4110.82	4111.50	4108.51	4108.55	518	0	0
2026.07.02	20:39:00	4108.55	4109.46	4108.15	4109.34	374	0	0
2026.07.02	20:40:00	4109.28	4109.53	4107.52	4108.63	453	0	0
2026.07.02	20:41:00	4108.63	4109.59	4107.26	4109.32	447	0	0
2026.07.02	20:42:00	4109.19	4109.54	4107.94	4109.44	364	0	0
2026.07.02	20:43:00	4109.44	4109.44	4107.57	4108.00	364	0	0
2026.07.02	20:44:00	4108.00	4108.28	4105.90	4107.44	464	0	0
2026.07.02	20:45:00	4107.44	4107.56	4106.48	4107.40	391	0	0
2026.07.02	20:46:00	4107.40	4109.04	4107.30	4108.95	347	0	0
2026.07.02	20:47:00	4108.95	4108.97	4106.34	4107.77	356	0	0
2026.07.02	20:48:00	4107.77	4109.94	4107.19	4109.16	411	0	0
2026.07.02	20:49:00	4109.16	4109.63	4108.46	4109.38	340	0	0
2026.07.02	20:50:00	4109.38	4109.51	4107.83	4108.47	341	0	0
2026.07.02	20:51:00	4108.47	4108.50	4107.61	4108.31	366	0	0
2026.07.02	20:52:00	4108.31	4108.85	4106.65	4108.02	411	0	0
2026.07.02	20:53:00	4108.02	4109.31	4108.02	4108.69	419	0	0
2026.07.02	20:54:00	4108.69	4110.34	4108.62	4109.38	373	0	0
2026.07.02	20:55:00	4109.38	4110.19	4108.50	4108.50	241	0	0
2026.07.02	20:56:00	4108.50	4108.52	4107.34	4108.31	366	0	0
2026.07.02	20:57:00	4108.32	4108.76	4108.11	4108.20	279	0	0
2026.07.02	20:58:00	4108.20	4108.67	4106.55	4106.78	309	0	0
2026.07.02	20:59:00	4106.78	4106.96	4105.77	4106.81	273	0	0
2026.07.02	21:00:00	4106.81	4108.11	4105.90	4107.92	429	0	0
2026.07.02	21:01:00	4107.92	4109.04	4107.10	4108.09	435	0	0
2026.07.02	21:02:00	4108.09	4109.47	4108.09	4109.34	415	0	0
2026.07.02	21:03:00	4109.34	4111.75	4108.77	4111.13	360	0	0
2026.07.02	21:04:00	4111.09	4114.61	4111.07	4114.47	428	0	0
2026.07.02	21:05:00	4114.45	4116.97	4114.12	4116.63	410	0	0
2026.07.02	21:06:00	4116.63	4119.34	4116.22	4118.17	452	0	0
2026.07.02	21:07:00	4118.17	4121.09	4117.80	4121.06	456	0	0
2026.07.02	21:08:00	4121.06	4121.77	4119.66	4121.05	422	0	0
2026.07.02	21:09:00	4121.09	4122.98	4120.41	4122.47	439	0	0
2026.07.02	21:10:00	4122.47	4123.79	4121.32	4121.47	408	0	0
2026.07.02	21:11:00	4121.47	4123.17	4120.52	4120.68	394	0	0
2026.07.02	21:12:00	4120.68	4120.79	4118.81	4120.09	348	0	0
2026.07.02	21:13:00	4120.09	4120.71	4119.06	4120.04	372	0	0
2026.07.02	21:14:00	4120.03	4120.51	4118.62	4119.20	380	0	0
2026.07.02	21:15:00	4119.20	4119.81	4118.67	4119.67	379	0	0
2026.07.02	21:16:00	4119.81	4120.40	4118.47	4118.94	531	0	0
2026.07.02	21:17:00	4118.94	4118.94	4116.62	4116.71	402	0	0
2026.07.02	21:18:00	4116.71	4117.36	4115.56	4116.51	456	0	0
2026.07.02	21:19:00	4116.51	4117.27	4116.36	4117.01	340	0	0
2026.07.02	21:20:00	4117.01	4117.89	4116.47	4117.63	313	0	0
2026.07.02	21:21:00	4117.63	4117.63	4115.86	4116.55	379	0	0
2026.07.02	21:22:00	4116.53	4117.50	4116.16	4116.69	373	0	0
2026.07.02	21:23:00	4116.69	4116.99	4116.34	4116.98	314	0	0
2026.07.02	21:24:00	4116.98	4118.29	4116.94	4118.02	351	0	0
2026.07.02	21:25:00	4118.02	4119.87	4117.91	4119.53	381	0	0
2026.07.02	21:26:00	4119.53	4119.70	4118.59	4118.93	311	0	0
2026.07.02	21:27:00	4118.92	4120.34	4118.92	4119.91	317	0	0
2026.07.02	21:28:00	4119.91	4122.98	4119.91	4122.74	437	0	0
2026.07.02	21:29:00	4122.72	4123.18	4122.06	4123.12	555	0	0
2026.07.02	21:30:00	4123.12	4125.60	4122.84	4124.63	385	0	0
2026.07.02	21:31:00	4124.64	4126.40	4124.12	4126.38	370	0	0
2026.07.02	21:32:00	4126.30	4126.30	4124.27	4125.26	402	0	0
2026.07.02	21:33:00	4125.26	4127.04	4125.05	4126.25	414	0	0
2026.07.02	21:34:00	4126.25	4126.42	4124.59	4125.08	412	0	0
2026.07.02	21:35:00	4125.10	4125.30	4124.09	4124.50	390	0	0
2026.07.02	21:36:00	4124.47	4124.97	4124.18	4124.86	402	0	0
2026.07.02	21:37:00	4124.84	4125.65	4124.65	4125.24	340	0	0
2026.07.02	21:38:00	4125.24	4125.93	4124.59	4124.85	374	0	0
2026.07.02	21:39:00	4124.85	4125.07	4124.26	4124.83	349	0	0
2026.07.02	21:40:00	4124.83	4124.98	4124.07	4124.18	318	0	0
2026.07.02	21:41:00	4124.18	4124.83	4123.60	4123.60	318	0	0
2026.07.02	21:42:00	4123.62	4124.13	4122.54	4123.88	358	0	0
2026.07.02	21:43:00	4123.88	4124.20	4122.69	4122.69	336	0	0
2026.07.02	21:44:00	4122.73	4122.83	4121.26	4121.30	306	0	0
2026.07.02	21:45:00	4121.30	4121.54	4120.68	4121.02	326	0	0
2026.07.02	21:46:00	4121.03	4121.61	4120.03	4120.12	333	0	0
2026.07.02	21:47:00	4120.07	4121.04	4119.89	4120.95	358	0	0
2026.07.02	21:48:00	4120.95	4121.46	4120.09	4121.40	311	0	0
2026.07.02	21:49:00	4121.40	4122.23	4121.13	4122.14	242	0	0
2026.07.02	21:50:00	4122.14	4123.14	4121.60	4123.03	268	0	0
2026.07.02	21:51:00	4123.03	4123.55	4122.85	4123.42	281	0	0
2026.07.02	21:52:00	4123.42	4124.47	4123.12	4124.04	301	0	0
2026.07.02	21:53:00	4124.04	4124.20	4122.39	4122.50	311	0	0
2026.07.02	21:54:00	4122.50	4122.89	4121.08	4121.21	328	0	0
2026.07.02	21:55:00	4121.20	4122.41	4121.11	4122.22	304	0	0
2026.07.02	21:56:00	4122.22	4122.96	4120.74	4120.96	313	0	0
2026.07.02	21:57:00	4120.97	4122.48	4120.78	4122.17	357	0	0
2026.07.02	21:58:00	4122.17	4122.42	4121.72	4121.75	335	0	0
2026.07.02	21:59:00	4121.75	4122.73	4121.69	4122.65	292	0	0
2026.07.02	22:00:00	4122.65	4124.42	4122.15	4122.16	491	0	0
2026.07.02	22:01:00	4122.16	4123.21	4120.95	4123.15	353	0	0
2026.07.02	22:02:00	4123.15	4123.16	4122.15	4122.29	329	0	0
2026.07.02	22:03:00	4122.29	4123.13	4120.12	4120.17	346	0	0
2026.07.02	22:04:00	4120.17	4120.26	4117.91	4118.30	454	0	0
2026.07.02	22:05:00	4118.28	4119.03	4117.66	4118.18	532	0	0
2026.07.02	22:06:00	4118.18	4119.06	4117.39	4118.30	481	0	0
2026.07.02	22:07:00	4118.30	4119.77	4117.13	4117.67	377	0	0
2026.07.02	22:08:00	4117.67	4118.52	4117.36	4117.46	290	0	0
2026.07.02	22:09:00	4117.46	4117.69	4115.87	4117.05	334	0	0
2026.07.02	22:10:00	4117.05	4117.11	4115.58	4115.84	362	0	0
2026.07.02	22:11:00	4115.84	4115.85	4114.31	4115.16	313	0	0
2026.07.02	22:12:00	4115.18	4115.79	4114.00	4114.00	346	0	0
2026.07.02	22:13:00	4114.00	4115.07	4113.25	4114.39	346	0	0
2026.07.02	22:14:00	4114.39	4115.26	4114.29	4114.48	314	0	0
2026.07.02	22:15:00	4114.48	4114.96	4113.45	4114.05	282	0	0
2026.07.02	22:16:00	4114.05	4114.43	4112.64	4114.07	289	0	0
2026.07.02	22:17:00	4114.07	4114.30	4112.98	4113.02	256	0	0
2026.07.02	22:18:00	4113.02	4113.05	4111.64	4112.24	310	0	0
2026.07.02	22:19:00	4112.24	4112.68	4111.72	4111.84	361	0	0
2026.07.02	22:20:00	4111.83	4112.25	4111.41	4111.62	300	0	0
2026.07.02	22:21:00	4111.61	4111.82	4110.44	4110.44	310	0	0
2026.07.02	22:22:00	4110.43	4110.80	4108.57	4108.61	322	0	0
